;is_bruch;is_hollow;has_blume;has_rost_head;has_rost_body;is_bended;is_violet;very_thick;thick;medium_thick;thin;very_thin;unclassified;auto_violet;auto_blooming;auto_length;auto_rust_head;auto_rust_body;auto_width;auto_bended;filenames
4562;;0;0;0;0;0;0;;;;;;;0;;240;;;20;10;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4562_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4562_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4562_c.png']
4563;;0;0;0;0;0;0;;;;;;;0;;240;;;13;69;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4563_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4563_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4563_c.png']
4564;;0;0;0;0;0;0;;;;;;;0;;239;;;9;139;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4564_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4564_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4564_c.png']
4565;;0;0;1;1;0;0;;;;;;;0;;242;;;17;11;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4565_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4565_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4565_c.png']
4566;;0;0;0;1;0;0;;;;;;;0;;240;;;19;6;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4566_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4566_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4566_c.png']
4567;;0;0;0;1;0;0;;;;;;;0;;238;;;15;18;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4567_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4567_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4567_c.png']
4568;;0;0;0;0;0;0;;;;;;;0;;239;;;15;13;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4568_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4568_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4568_c.png']
4569;;0;0;0;0;0;0;;;;;;;0;;237;;;11;108;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4569_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4569_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4569_c.png']
4570;;0;0;0;0;0;0;;;;;;;0;;238;;;19;4;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4570_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4570_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4570_c.png']
4571;;0;0;0;1;0;0;;;;;;;0;;238;;;14;85;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4571_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4571_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4571_c.png']
4572;;0;0;0;1;0;0;;;;;;;0;;239;;;19;18;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4572_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4572_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4572_c.png']
4573;;0;0;1;1;0;0;;;;;;;0;;239;;;15;28;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4573_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4573_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4573_c.png']
4574;;0;0;1;1;0;0;;;;;;;0;;238;;;19;15;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4574_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4574_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4574_c.png']
4575;;0;0;0;0;0;0;;;;;;;0;;239;;;17;19;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4575_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4575_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4575_c.png']
4576;;0;0;0;1;0;0;;;;;;;0;;239;;;19;14;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4576_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4576_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4576_c.png']
4577;;0;0;1;1;0;0;;;;;;;0;;240;;;18;10;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4577_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4577_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4577_c.png']
4578;;0;0;0;0;0;0;;;;;;;0;;237;;;16;13;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4578_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4578_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4578_c.png']
4579;;0;0;0;1;0;0;;;;;;;0;;236;;;16;11;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4579_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4579_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4579_c.png']
4580;;0;0;0;0;0;0;;;;;;;0;;241;;;12;6;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4580_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4580_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4580_c.png']
4581;;0;0;1;1;0;0;;;;;;;0;;236;;;19;25;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4581_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4581_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4581_c.png']
4582;;0;0;0;0;0;0;;;;;;;0;;238;;;17;10;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4582_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4582_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4582_c.png']
4583;;0;0;0;0;1;0;;;;;;;0;;235;;;16;21;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4583_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4583_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4583_c.png']
4584;;0;0;0;0;0;1;;;;;;;3;;235;;;18;41;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4584_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4584_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4584_c.png']
4585;;0;0;0;1;0;0;;;;;;;0;;239;;;21;73;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4585_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4585_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4585_c.png']
4586;;;;;;;;;;;;;1;0;;242;;;17;38;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4586_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4586_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4586_c.png']
4587;;0;0;1;1;0;0;;;;;;;1;;238;;;17;12;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4587_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4587_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4587_c.png']
4588;;0;0;0;0;0;0;;;;;;;1;;241;;;19;62;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4588_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4588_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4588_c.png']
4589;;0;0;0;0;0;0;;;;;;;0;;243;;;13;3;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4589_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4589_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4589_c.png']
4590;;0;0;0;0;0;0;;;;;;;0;;236;;;8;12;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4590_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4590_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4590_c.png']
4591;;0;0;0;0;0;0;;;;;;;0;;238;;;14;29;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4591_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4591_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4591_c.png']
4592;;0;0;0;0;1;0;;;;;;;0;;239;;;16;85;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4592_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4592_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4592_c.png']
4593;;0;0;0;0;0;0;;;;;;;0;;238;;;13;15;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4593_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4593_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4593_c.png']
4594;;0;1;1;1;0;0;;;;;;;0;;233;;;17;43;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4594_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4594_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4594_c.png']
4595;;0;0;0;0;0;0;;;;;;;0;;231;;;13;39;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4595_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4595_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4595_c.png']
4596;;0;0;0;1;0;0;;;;;;;0;;216;;;13;19;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4596_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4596_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4596_c.png']
4597;;0;0;0;0;0;0;;;;;;;0;;238;;;17;42;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4597_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4597_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4597_c.png']
4598;;0;0;0;1;0;0;;;;;;;1;;233;;;22;60;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4598_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4598_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4598_c.png']
4599;;;;;;;;;;;;;1;0;;237;;;13;19;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4599_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4599_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4599_c.png']
4600;;0;0;0;0;0;0;;;;;;;0;;237;;;15;22;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4600_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4600_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4600_c.png']
4601;;0;0;0;1;0;0;;;;;;;0;;237;;;18;51;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4601_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4601_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4601_c.png']
4602;;0;0;0;1;0;0;;;;;;;0;;238;;;18;16;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4602_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4602_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4602_c.png']
4603;;0;0;0;0;0;0;;;;;;;0;;242;;;16;16;['Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4603_a.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4603_b.png', 'Z:/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/4/4603_c.png']
